"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1199003661214588928","x1205279093769547776",2019-12-13 00:11:43,"GaryBibby2","@TraffordCouncil @BBCNWT Is it a 💍 its mine Lol.... Still a Tory can afford to see it go missing!!!","Twitter Web App",74,"x1205277494619844610","x63794948","TraffordCouncil",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x63794948 x64683174","TraffordCouncil BBCNWT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GaryBibby2/status/1205279093769547776","NoLobstersHere2","","Love My Family First. Football @ManCity Love My RL @Saints1890 ,mates and lucky too have a job I love.... Like a Single Malt",,FALSE,6,32,0,106,105,2019-11-25 16:35:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1199003661214588928/1574701384",,"http://pbs.twimg.com/profile_images/1199010619950800896/cT7QyOGG_normal.jpg"
"x889543686","x1205278849887551488",2019-12-13 00:10:45,"KitChern","@TraffordCouncil @BBCNWT it's the first suicide","Twitter Web App",22,"x1205277494619844610","x63794948","TraffordCouncil",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x63794948 x64683174","TraffordCouncil BBCNWT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KitChern/status/1205278849887551488","KitChern","North West, England","",,FALSE,15,294,0,283,1691,2012-10-18 19:09:11,FALSE,,,,,"http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/941471536703328256/uqD3MbmI_normal.jpg"
"x632899197","x1205255885808898049",2019-12-12 22:39:30,"Nards35","@TraffordCouncil @sophrorke show Ciera &amp; Sian this! It’s their Mum!!! Xx","Twitter for iPhone",59,"x1205252757231411200","x63794948","TraffordCouncil",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x63794948 x4260153519","TraffordCouncil sophrorke","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Nards35/status/1205255885808898049","NR","Manchester ❤️ 🐝🐝","",,FALSE,164,362,0,1960,2606,2012-07-11 11:33:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/632899197/1574186236","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1204504963365388289/e0xNo3VD_normal.jpg"
"x237435801","x1204869730508660736",2019-12-11 21:05:03,"antjo1987","@ChrisMasonBBC @LastFahy @BBCFrediani Sadly I can't vote tomorrow as I'm away and @TraffordCouncil screwed up my request for a proxy to vote by post and instead have sent a card for my proxy to vote in my local (to me, not for her) polling station. I'm in an area that is marginal too (Altrincham and Sale West).","Twitter for Android",274,"x1204865020682788865","x22460658","ChrisMasonBBC",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x22460658 x713724819800461312 x45406521 x63794948","ChrisMasonBBC LastFahy BBCFrediani TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antjo1987/status/1204869730508660736","Anthony Josephson","Altrincham, Greater Manchester","32. Optometrist. Dad. Am Dram-er. Tennis player. Saxophone owner. ♥️#Altrincham. Director of @maskelloptom",,FALSE,237,402,4,4067,3158,2011-01-12 21:00:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/237435801/1540122398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/563834862717911040/ONRjx2iw_normal.jpeg"
"x237435801","x1205227146609864713",2019-12-12 20:45:18,"antjo1987","@ptsc_sdb @TraffordCouncil As long as you're registered you don't need the voting card. Have you voted?","Twitter for Android",76,"x1205223227221520394","x1091933400171192326","ptsc_sdb",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1091933400171192326 x63794948","ptsc_sdb TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antjo1987/status/1205227146609864713","Anthony Josephson","Altrincham, Greater Manchester","32. Optometrist. Dad. Am Dram-er. Tennis player. Saxophone owner. ♥️#Altrincham. Director of @maskelloptom",,FALSE,237,402,4,4067,3158,2011-01-12 21:00:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/237435801/1540122398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/563834862717911040/ONRjx2iw_normal.jpeg"
"x237435801","x1204752819699560449",2019-12-11 13:20:30,"antjo1987","Hugely disappointed not to be able to vote in the #GeneralElection2019 due to a mix up by @TraffordCouncil 
I initially registered for a postal vote and then amended to a Proxy vote when I found out I'd be away at the time of posting. 1/2","Twitter for Android",238,,,,FALSE,FALSE,0,0,,,"GeneralElection2019",,,,,,,,,,,,,"x63794948","TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antjo1987/status/1204752819699560449","Anthony Josephson","Altrincham, Greater Manchester","32. Optometrist. Dad. Am Dram-er. Tennis player. Saxophone owner. ♥️#Altrincham. Director of @maskelloptom",,FALSE,237,402,4,4067,3158,2011-01-12 21:00:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/237435801/1540122398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/563834862717911040/ONRjx2iw_normal.jpeg"
"x237435801","x1204930090813075456",2019-12-12 01:04:54,"antjo1987","@OwainAlty @ChrisMasonBBC @LastFahy @BBCFrediani @TraffordCouncil Initially a postal vote but then when I found out that postal forms are sent out 11-12 days before the date, and I was leaving for holiday on 29th Nov, changed to proxy but was told my proxy could vote by post so I nominated someone who isn't local. https://t.co/tsMsJittcM","Twitter for Android",249,"x1204883186897113088","x3394509993","OwainAlty",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/ELjFhiPWwAAmG-i.jpg","https://t.co/tsMsJittcM","https://twitter.com/antjo1987/status/1204930090813075456/photo/1","photo","http://pbs.twimg.com/media/ELjFhiPWwAAmG-i.jpg","https://t.co/tsMsJittcM","https://twitter.com/antjo1987/status/1204930090813075456/photo/1",,"x3394509993 x22460658 x713724819800461312 x45406521 x63794948","OwainAlty ChrisMasonBBC LastFahy BBCFrediani TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antjo1987/status/1204930090813075456","Anthony Josephson","Altrincham, Greater Manchester","32. Optometrist. Dad. Am Dram-er. Tennis player. Saxophone owner. ♥️#Altrincham. Director of @maskelloptom",,FALSE,237,402,4,4067,3158,2011-01-12 21:00:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/237435801/1540122398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/563834862717911040/ONRjx2iw_normal.jpeg"
"x237435801","x1205227585086599177",2019-12-12 20:47:02,"antjo1987","@MartinSLewis I can't vote as, despite being registered, my local council (@TraffordCouncil) said my proxy (I'm away) could vote by post and only today received my polling card to vote in person in a town where she doesn't live. Same for my wife. And it's a marginal seat.","Twitter for Android",258,"x1205224344231796736","x252569527","MartinSLewis",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x252569527 x63794948","MartinSLewis TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antjo1987/status/1205227585086599177","Anthony Josephson","Altrincham, Greater Manchester","32. Optometrist. Dad. Am Dram-er. Tennis player. Saxophone owner. ♥️#Altrincham. Director of @maskelloptom",,FALSE,237,402,4,4067,3158,2011-01-12 21:00:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/237435801/1540122398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/563834862717911040/ONRjx2iw_normal.jpeg"
"x237435801","x1205180378362843139",2019-12-12 17:39:28,"antjo1987","@TraffordCouncil Thanks to you guys at @TraffordCouncil my vote won't be counted for Altrincham and Sale West as despite multiple emails and assertions saying my proxy could vote by post on my behalf, she received a poll card to vote in person in Timperley. Totally unfair in a marginal seat.","Twitter for Android",275,"x1205174703293378560","x63794948","TraffordCouncil",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x63794948 x63794948","TraffordCouncil TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antjo1987/status/1205180378362843139","Anthony Josephson","Altrincham, Greater Manchester","32. Optometrist. Dad. Am Dram-er. Tennis player. Saxophone owner. ♥️#Altrincham. Director of @maskelloptom",,FALSE,237,402,4,4067,3158,2011-01-12 21:00:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/237435801/1540122398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/563834862717911040/ONRjx2iw_normal.jpeg"
"x237435801","x1205250252363751424",2019-12-12 22:17:07,"antjo1987","@StuartBarker @MartinSLewis @TraffordCouncil Thanks. Will do as soon as back from holiday.","Twitter for Android",45,"x1205239500944879626","x20143660","StuartBarker",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x20143660 x252569527 x63794948","StuartBarker MartinSLewis TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/antjo1987/status/1205250252363751424","Anthony Josephson","Altrincham, Greater Manchester","32. Optometrist. Dad. Am Dram-er. Tennis player. Saxophone owner. ♥️#Altrincham. Director of @maskelloptom",,FALSE,237,402,4,4067,3158,2011-01-12 21:00:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/237435801/1540122398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/563834862717911040/ONRjx2iw_normal.jpeg"
"x20143660","x1205239500944879626",2019-12-12 21:34:23,"StuartBarker","@antjo1987 @MartinSLewis @TraffordCouncil Report to the electoral commission then?","Twitter for iPhone",40,"x1205227585086599177","x237435801","antjo1987",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x237435801 x252569527 x63794948","antjo1987 MartinSLewis TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StuartBarker/status/1205239500944879626","Stuart","","",,FALSE,4,91,0,41,13,2009-02-05 12:32:26,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110844512220471296/iuHRsqRm_normal.jpg"
"x1472326476","x1204139497723695104",2019-12-09 20:43:22,"mrlongdenextra","✊🏼 Huge number of @UKLabour supporters out in #Village #ASW on a cold Monday evening

🌹70+ volunteers pounding the streets securing those Labour promises

🤩 For @AndrewHWestern, Remainer, Leader of @TraffordCouncil and @Trafford_Labour candidate for the #GE2019 https://t.co/lq8XXdUnvN","Twitter for iPhone",261,,,,FALSE,FALSE,42,19,,,"Village ASW GE2019",,,,,"http://pbs.twimg.com/media/ELX2ef3WsAAKqOj.jpg","https://t.co/lq8XXdUnvN","https://twitter.com/mrlongdenextra/status/1204139497723695104/photo/1","photo","http://pbs.twimg.com/media/ELX2ef3WsAAKqOj.jpg","https://t.co/lq8XXdUnvN","https://twitter.com/mrlongdenextra/status/1204139497723695104/photo/1",,"x14291684 x274033876 x63794948 x2813607265","UKLabour AndrewHWestern TraffordCouncil Trafford_Labour","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mrlongdenextra/status/1204139497723695104","Steven Longden","","Labour Cllr, Brooklands, Trafford. Awarded Labour 2018 NW Local Election Campaign. Teacher, governor @salehighschool, trade unionist @NEUnion and @unitetheunion",,FALSE,1275,948,10,10963,15869,2013-05-31 14:56:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1472326476/1574833749","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1199580503105556480/ONFIFxJ7_normal.jpg"
"x1472326476","x1205229673191530496",2019-12-12 20:55:20,"mrlongdenextra","💪 8pm tonight #GettingOutTheVote  in #ASW for

🥇 @AndrewHWestern one of the hardest working politicians I know

👌 Raised in #ASW, lives in #ASW, Leader of @TraffordCouncil 

🗳 It’s going to be so close. #VoteLabour 

👏👏 to all the hard working @UKLabour supporters ⭐️⭐️ https://t.co/zYFjR7aHTv","Twitter for iPhone",269,,,,FALSE,FALSE,6,0,,,"GettingOutTheVote ASW ASW ASW VoteLabour",,,,,"http://pbs.twimg.com/media/ELnV_GTXUAAmnZJ.jpg","https://t.co/zYFjR7aHTv","https://twitter.com/mrlongdenextra/status/1205229673191530496/photo/1","photo","http://pbs.twimg.com/media/ELnV_GTXUAAmnZJ.jpg","https://t.co/zYFjR7aHTv","https://twitter.com/mrlongdenextra/status/1205229673191530496/photo/1",,"x274033876 x63794948 x14291684","AndrewHWestern TraffordCouncil UKLabour","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mrlongdenextra/status/1205229673191530496","Steven Longden","","Labour Cllr, Brooklands, Trafford. Awarded Labour 2018 NW Local Election Campaign. Teacher, governor @salehighschool, trade unionist @NEUnion and @unitetheunion",,FALSE,1275,948,10,10963,15869,2013-05-31 14:56:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1472326476/1574833749","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1199580503105556480/ONFIFxJ7_normal.jpg"
"x1091933400171192326","x1205223227221520394",2019-12-12 20:29:43,"ptsc_sdb","@antjo1987 @TraffordCouncil My son and I received INVISIBLE voting cards from @TraffordCouncil 🙄","Twitter for iPhone",68,"x1205180378362843139","x237435801","antjo1987",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x237435801 x63794948 x63794948","antjo1987 TraffordCouncil TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ptsc_sdb/status/1205223227221520394","Sandy","","Peace Tranquility Serenity Calm. Dragonfly tattoo. WILDlife. Pluviophile. @bbctms If you don’t love dogs carry on walking.",,FALSE,35,44,0,2912,642,2019-02-03 05:36:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/1091933400171192326/1576456197",,"http://pbs.twimg.com/profile_images/1091934947881963520/-C0ufrSe_normal.jpg"
"x1014912930","x1205219068195811329",2019-12-12 20:13:12,"SDALtd","@TraffordCouncil @GroupNovo So that the reason no one answered telephones in the planning department today!","Twitter for iPhone",79,"x1205174703293378560","x63794948","TraffordCouncil",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x63794948 x2986523879","TraffordCouncil GroupNovo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SDALtd/status/1205219068195811329","Studio SDA Architects","International","RIBA Chartered #Architects | Northern Design Awards Best Residential Architecture Practice 2016 2017 2018 | Green Belt Architects | #wearesdaarchitects","https://t.co/soioTlr4VN",FALSE,1734,1011,32,4530,1489,2012-12-16 10:34:50,FALSE,"https://t.co/soioTlr4VN","http://www.studiosda.co.uk",,"https://pbs.twimg.com/profile_banners/1014912930/1573983536","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1085097934591610880/R8LRT57N_normal.jpg"
"x250752627","x1205218509183164417",2019-12-12 20:10:59,"MikeJBurgess","@Danny_McMoomins Go well our glorious Trafford Council Big Cheese. 
Brady was loitering outside the polling station in 2015 when I lived down there, telling his counters that they'd done enough for the evening. Hope the big lad ousts him tonight.","Twitter for Android",229,"x1205216592373698560","x20060474","Danny_McMoomins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x20060474","Danny_McMoomins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MikeJBurgess/status/1205218509183164417","Michael Burgess","Manchester, England","Not that type of player",,FALSE,332,722,11,37343,2698,2011-02-11 18:47:20,FALSE,,,,,"http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1170316914989654016/ZK9nt95E_normal.jpg"
"x576653196","x1205214170695774210",2019-12-12 19:53:44,"TopherJennings","@TraffordCouncil On my way","Twitter for Android",9,"x1205174703293378560","x63794948","TraffordCouncil",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x63794948","TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/1a3fd0b34e5cc504.json","Urmston","Urmston, England","city","United Kingdom","GB","NA NA","NA NA","-2.4094209 -2.25304 -2.25304 -2.4094209 53.4316145 53.4316145 53.480382 53.480382","https://twitter.com/TopherJennings/status/1205214170695774210","Chris Jennings","Frodsham","Passionate about Music 'The Clash are gods band' & Wales. FA Qualified Level 2, Youth Mod 1&2, FA Futsal level 1 for grassroots  Support Man City & Sale Sharks.",,FALSE,166,135,6,4095,3735,2012-05-10 21:04:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/576653196/1398286515","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/587735437269192705/6sFmc8iF_normal.jpg"
"x576653196","x1204170072421523456",2019-12-09 22:44:52,"TopherJennings","@TraffordCouncil Dont i know.","Twitter for Android",12,"x1203996492186497024","x63794948","TraffordCouncil",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x63794948","TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3352d2572de69baa.json","Frodsham","Frodsham, England","city","United Kingdom","GB","NA NA","NA NA","-2.735598 -2.700607 -2.700607 -2.735598 53.277548 53.277548 53.3041233 53.3041233","https://twitter.com/TopherJennings/status/1204170072421523456","Chris Jennings","Frodsham","Passionate about Music 'The Clash are gods band' & Wales. FA Qualified Level 2, Youth Mod 1&2, FA Futsal level 1 for grassroots  Support Man City & Sale Sharks.",,FALSE,166,135,6,4095,3735,2012-05-10 21:04:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/576653196/1398286515","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/587735437269192705/6sFmc8iF_normal.jpg"
"x264328974","x1205210619772899329",2019-12-12 19:39:38,"Phildoyle5plus","⁦@TraffordCouncil⁩ town hall ⁦@5plusarch⁩ https://t.co/9GhNENuIQ4","Twitter for iPhone",41,,,,FALSE,FALSE,6,0,,,,,,,,"http://pbs.twimg.com/media/ELnEqsFW4AACWr9.jpg","https://t.co/9GhNENuIQ4","https://twitter.com/Phildoyle5plus/status/1205210619772899329/photo/1","photo","http://pbs.twimg.com/media/ELnEqsFW4AACWr9.jpg","https://t.co/9GhNENuIQ4","https://twitter.com/Phildoyle5plus/status/1205210619772899329/photo/1",,"x63794948 x467627068","TraffordCouncil 5plusarch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Phildoyle5plus/status/1205210619772899329","Philip doyle","","Architect, optimist and runner",,FALSE,208,380,0,1381,2457,2011-03-11 18:35:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/264328974/1576077314","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1059124894733123590/vv-E1-p8_normal.jpg"
"x622727906","x1205200950077599744",2019-12-12 19:01:12,"manctraffic","@warburtontoll @TraffordCouncil Are these the ones at Chapel Lane? We've also had word of some near Air Products?","Twitter Web App",81,"x1205195810310443013","x996363716382818304","warburtontoll",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x996363716382818304 x63794948","warburtontoll TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/manctraffic/status/1205200950077599744","MancTraffic","Manchester, UK","Traffic News for Manchester UK - driven by you! Anything to report, we'll tell you here. Spotted a problem? DM or email us: info@manctraffic.co.uk 🚗🚛🚔🚒🚑🚐",,FALSE,3903,391,36,25118,1876,2012-06-30 11:15:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/622727906/1575278818","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1133724648393367552/eONgDzm2_normal.png"
"x17274122","x1205194547262832642",2019-12-12 18:35:46,"aroundM21","@MCRCycleSam @MikeCordingley @OneTrafford Agree — thanks to all that made this happen.
It does matter — parked cars have caused issues many times 
@TraffordCouncil @OneTrafford @MikeCordingley","Twitter for iPad",150,"x1205184336154300423","x992334003805085696","MCRCycleSam",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x992334003805085696 x36093941 x4706367261 x63794948 x4706367261 x36093941","MCRCycleSam MikeCordingley OneTrafford TraffordCouncil OneTrafford MikeCordingley","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aroundM21/status/1205194547262832642","aroundM21","Manchester M21","Chorlton Manchester (via Scarborough & @unibirmingham)
Like cycling #WandOrca cats EU @Prince @BrookburnP @ChorltonHigh Genealogy. Work #HealthIT @MikeBroomhead",,FALSE,327,732,6,1923,48000,2008-11-09 21:17:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/17274122/1574725722","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1166476405779156993/ecHCB09p_normal.jpg"
"x418623171","x1205193804640407556",2019-12-12 18:32:49,"sarasaleh73","A massive shout out to all @TraffordCouncil colleagues and volunteers who have helped in the run up to, and who will be supporting tonight’s verification and count for the #GE2019. You are all #EPIC. https://t.co/TqJM8mMRCv","Twitter for iPhone",199,,,,FALSE,FALSE,14,4,,,"GE2019 EPIC",,,,,"http://pbs.twimg.com/tweet_video_thumb/ELm1X1LXYAEwgYV.jpg","https://t.co/TqJM8mMRCv","https://twitter.com/sarasaleh73/status/1205193804640407556/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ELm1X1LXYAEwgYV.jpg","https://t.co/TqJM8mMRCv","https://twitter.com/sarasaleh73/status/1205193804640407556/photo/1",,"x63794948","TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9ed388a080000.json","Trafford Town Hall","Trafford Town Hall","poi","United Kingdom","GB","NA NA","NA NA","-2.2873717546463 -2.2873717546463 -2.2873717546463 -2.2873717546463 53.4586582392873 53.4586582392873 53.4586582392873 53.4586582392873","https://twitter.com/sarasaleh73/status/1205193804640407556","sarasaleh73","North West, England","Corporate Director of People at Trafford Council. Views my own.",,FALSE,74,241,0,109,967,2011-11-22 11:42:19,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/837867254838611968/70_AWety_normal.jpg"
"x20868965","x1205191967199703043",2019-12-12 18:25:31,"NaomiLedwith","@Saratodd16 @TraffordCouncil @TPAction @sarasaleh73 @richardnroe1 @MusicInTrafford It was beautiful! Such lovely songs and voices","Twitter for iPhone",46,"x1205186778283626496","x2816934431","Saratodd16",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x2816934431 x63794948 x402712460 x418623171 x239786077 x1385602688","Saratodd16 TraffordCouncil TPAction sarasaleh73 richardnroe1 MusicInTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NaomiLedwith/status/1205191967199703043","Naomi Ledwith","Manchester, England","Proud Mum & Director of Commissioning , Clinical Pharmacist, Lean Greenbelt, Executive Coach, xCharity Chair, Military Vet Wife, NIrish Views own",,FALSE,917,2761,19,3198,3647,2009-02-14 20:19:23,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1039224271892033537/UE_UOiQN_normal.jpg"
"x4819325787","x1205176878312632320",2019-12-12 17:25:33,"flamey__","@TraffordCouncil Many thanks to all the officers who will staying up into the early hours to carry out the count","Twitter for iPhone",95,"x1205174703293378560","x63794948","TraffordCouncil",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x63794948","TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/flamey__/status/1205176878312632320","~flamey","Manchester","On hiatus",,FALSE,415,3300,3,7984,11749,2016-01-16 22:00:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/4819325787/1531262560","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1191046341939609600/Rue_dpee_normal.jpg"
"x3297187571","x1205168253447880706",2019-12-12 16:51:17,"danny_woods85","@alickc @TraffordCouncil They had a council card to say they was and a few other neighbours had signed","Twitter for Android",77,"x1205141252863352837","x175884701","alickc",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x175884701 x63794948","alickc TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danny_woods85/status/1205168253447880706","danny woods","Manchester, England","I'm a builder/joiner for s woods and son  I'm a father of 2 and i'm a amature goalkeeper and published football writer. My views are my own",,FALSE,269,725,6,4742,7285,2015-05-24 23:21:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/3297187571/1432581633","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1058836629698347009/ga8udHL__normal.jpg"
